facility_id,datetime,value,data_source,poll,unit
E5400878,2019-08-09,980.2843412690667,tw_epa,nox,kg
E5400878,2019-08-10,1212.8535246518336,tw_epa,nox,kg
E5400878,2019-08-11,1037.442314522422,tw_epa,nox,kg
E5400878,2019-08-12,1247.656437164364,tw_epa,nox,kg
E5400878,2019-08-13,1142.697877280253,tw_epa,nox,kg
E5400878,2019-08-14,1079.147880078232,tw_epa,nox,kg
E5400878,2019-08-15,939.525319841563,tw_epa,nox,kg
E5400878,2019-08-16,1035.3758626835279,tw_epa,nox,kg
E5400878,2019-08-17,1209.2488195811104,tw_epa,nox,kg
E5400878,2019-08-18,1018.8748735077546,tw_epa,nox,kg
E5400878,2019-08-19,924.9603463815051,tw_epa,nox,kg
E5400878,2019-08-20,1094.3143844699277,tw_epa,nox,kg
E5400878,2019-08-21,1058.46265606139,tw_epa,nox,kg
E5400878,2019-08-22,1043.462434181973,tw_epa,nox,kg
E5400878,2019-08-23,1035.6859937316992,tw_epa,nox,kg
E5400878,2019-08-24,910.0164927267891,tw_epa,nox,kg
E5400878,2019-08-25,695.4610507182174,tw_epa,nox,kg
E5400878,2019-08-26,848.8192040417811,tw_epa,nox,kg
E5400878,2019-08-27,1191.859898536606,tw_epa,nox,kg
E5400878,2019-08-28,1312.7902408566097,tw_epa,nox,kg
E5400878,2019-08-29,1426.8529174117457,tw_epa,nox,kg
E5400878,2019-08-30,1301.0989364690338,tw_epa,nox,kg
E5400878,2019-08-31,1150.3836027563839,tw_epa,nox,kg
E5400878,2019-09-01,1168.1259803244088,tw_epa,nox,kg
E5400878,2019-09-02,1114.5327771353789,tw_epa,nox,kg
E5400878,2019-09-03,1327.977881126179,tw_epa,nox,kg
E5400878,2019-09-04,1277.828647032565,tw_epa,nox,kg
E5400878,2019-09-05,1418.1013077062687,tw_epa,nox,kg
E5400878,2019-09-06,1432.9550888240844,tw_epa,nox,kg
E5400878,2019-09-07,1519.2850543723723,tw_epa,nox,kg
E5400878,2019-09-08,1399.280556668417,tw_epa,nox,kg
E5400878,2019-09-09,1288.165958585477,tw_epa,nox,kg
E5400878,2019-09-10,1390.4315724790247,tw_epa,nox,kg
E5400878,2019-09-11,1487.5665105754508,tw_epa,nox,kg
E5400878,2019-09-12,1430.2594656453464,tw_epa,nox,kg
E5400878,2019-09-13,1072.7050126226225,tw_epa,nox,kg
E5400878,2019-09-14,987.1906876396383,tw_epa,nox,kg
E5400878,2019-09-15,1021.1059528407391,tw_epa,nox,kg
E5400878,2019-09-16,892.8414478794346,tw_epa,nox,kg
E5400878,2019-09-17,1088.6857911721643,tw_epa,nox,kg
E5400878,2019-09-18,926.9105631005837,tw_epa,nox,kg
E5400878,2019-09-19,1037.7247102765084,tw_epa,nox,kg
E5400878,2019-09-20,1387.6215342562143,tw_epa,nox,kg
E5400878,2019-09-21,1120.815829491983,tw_epa,nox,kg
E5400878,2019-09-22,1173.2024637296715,tw_epa,nox,kg
E5400878,2019-09-23,1254.402732453528,tw_epa,nox,kg
E5400878,2019-09-24,1447.048708249292,tw_epa,nox,kg
E5400878,2019-09-25,1287.4244170239651,tw_epa,nox,kg
E5400878,2019-09-26,1591.1021761008299,tw_epa,nox,kg
E5400878,2019-09-27,1283.7139423483954,tw_epa,nox,kg
E5400878,2019-09-28,389.2965436029499,tw_epa,nox,kg
E5400878,2019-09-30,1091.1159288099,tw_epa,nox,kg
E5400878,2019-10-01,1349.2069131726976,tw_epa,nox,kg
E5400878,2019-10-02,1398.128110260872,tw_epa,nox,kg
E5400878,2019-10-03,1367.0737595813193,tw_epa,nox,kg
E5400878,2019-10-04,1345.0606720354726,tw_epa,nox,kg
E5400878,2019-10-05,1338.4986945635128,tw_epa,nox,kg
E5400878,2019-10-06,162.5763326350019,tw_epa,nox,kg
E5400878,2019-10-07,932.4112989875242,tw_epa,nox,kg
E5400878,2019-10-08,1417.706336295132,tw_epa,nox,kg
E5400878,2019-10-09,1442.6980369808903,tw_epa,nox,kg
E5400878,2019-10-10,1370.4393944925694,tw_epa,nox,kg
E5400878,2019-10-11,934.2680076252516,tw_epa,nox,kg
E5400878,2019-10-12,884.9714410487218,tw_epa,nox,kg
E5400878,2019-10-13,943.1965486965329,tw_epa,nox,kg
E5400878,2019-10-14,913.8335018556414,tw_epa,nox,kg
E5400878,2019-10-15,1042.689849113378,tw_epa,nox,kg
E5400878,2019-10-16,1080.8228858937975,tw_epa,nox,kg
E5400878,2019-10-17,1440.2820339880946,tw_epa,nox,kg
E5400878,2019-10-18,1518.9064697361391,tw_epa,nox,kg
E5400878,2019-10-19,1472.760122875373,tw_epa,nox,kg
E5400878,2019-10-20,1364.187760635657,tw_epa,nox,kg
E5400878,2019-10-21,1359.5997272464997,tw_epa,nox,kg
E5400878,2019-10-22,1459.3170437725837,tw_epa,nox,kg
E5400878,2019-10-23,1484.8346152314973,tw_epa,nox,kg
E5400878,2019-10-24,1477.8508058290856,tw_epa,nox,kg
E5400878,2019-10-25,1333.378196849521,tw_epa,nox,kg
E5400878,2019-10-26,1435.5239459755524,tw_epa,nox,kg
E5400878,2019-10-27,1497.0030878308385,tw_epa,nox,kg
E5400878,2019-10-28,1496.1188017770528,tw_epa,nox,kg
E5400878,2019-10-29,1050.780463289783,tw_epa,nox,kg
E5400878,2019-10-30,1066.5904783532983,tw_epa,nox,kg
E5400878,2019-10-31,1285.6334674569928,tw_epa,nox,kg
E5400878,2019-11-01,1443.1013074939221,tw_epa,nox,kg
E5400878,2019-11-02,1407.6292377524458,tw_epa,nox,kg
E5400878,2019-11-03,587.869844572383,tw_epa,nox,kg
E5400878,2019-11-04,1264.692931005409,tw_epa,nox,kg
E5400878,2019-11-05,1455.230327926271,tw_epa,nox,kg
E5400878,2019-11-06,1390.5663582603254,tw_epa,nox,kg
E5400878,2019-11-07,1452.2934685220787,tw_epa,nox,kg
E5400878,2019-11-08,1351.6188481757586,tw_epa,nox,kg
E5400878,2019-11-09,1455.3257608242636,tw_epa,nox,kg
E5400878,2019-11-10,1449.353038640736,tw_epa,nox,kg
E5400878,2019-11-11,1539.1061879267104,tw_epa,nox,kg
E5400878,2019-11-12,1570.3332949155097,tw_epa,nox,kg
E5400878,2019-11-13,1534.1135918649472,tw_epa,nox,kg
E5400878,2019-11-14,462.3451265070634,tw_epa,nox,kg
E5400878,2019-11-15,763.1256070709716,tw_epa,nox,kg
E5400878,2019-11-16,1293.3985671961225,tw_epa,nox,kg
E5400878,2019-11-17,1371.8530063079045,tw_epa,nox,kg
E5400878,2019-11-18,1313.7786606378984,tw_epa,nox,kg
E5400878,2019-11-19,1215.8464166396168,tw_epa,nox,kg
E5400878,2019-11-20,1353.1834877993904,tw_epa,nox,kg
E5400878,2019-11-21,1317.1749184605799,tw_epa,nox,kg
E5400878,2019-11-22,1321.5887961839833,tw_epa,nox,kg
E5400878,2019-11-23,1315.3182568622942,tw_epa,nox,kg
E5400878,2019-11-24,1254.2626192283383,tw_epa,nox,kg
E5400878,2019-11-25,1249.5337490306679,tw_epa,nox,kg
E5400878,2019-11-26,1271.698789294069,tw_epa,nox,kg
E5400878,2019-11-27,1250.254483838309,tw_epa,nox,kg
E5400878,2019-11-28,1265.5876507873427,tw_epa,nox,kg
E5400878,2019-11-29,1302.7256036318788,tw_epa,nox,kg
E5400878,2019-11-30,1277.4819340150727,tw_epa,nox,kg
E5400878,2019-12-01,1206.443994102848,tw_epa,nox,kg
E5400878,2019-12-02,1218.2847065715175,tw_epa,nox,kg
E5400878,2019-12-03,1309.6169424562695,tw_epa,nox,kg
E5400878,2019-12-04,1264.7000624505176,tw_epa,nox,kg
E5400878,2019-12-05,1315.8360960099915,tw_epa,nox,kg
E5400878,2019-12-06,1343.163979371459,tw_epa,nox,kg
E5400878,2019-12-07,1319.9710455664049,tw_epa,nox,kg
E5400878,2019-12-08,1235.2175384007314,tw_epa,nox,kg
E5400878,2019-12-09,1270.9737733833103,tw_epa,nox,kg
E5400878,2019-12-10,1297.3298354970093,tw_epa,nox,kg
E5400878,2019-12-11,1297.5903994279756,tw_epa,nox,kg
E5400878,2019-12-12,1380.9736713152265,tw_epa,nox,kg
E5400878,2019-12-13,1230.895330805989,tw_epa,nox,kg
E5400878,2019-12-14,1088.6247054984956,tw_epa,nox,kg
E5400878,2019-12-15,1219.5388968755442,tw_epa,nox,kg
E5400878,2019-12-16,1129.4986169295564,tw_epa,nox,kg
E5400878,2019-12-17,1207.2579923775086,tw_epa,nox,kg
E5400878,2019-12-18,1265.3334112021164,tw_epa,nox,kg
E5400878,2019-12-19,1310.033279437778,tw_epa,nox,kg
E5400878,2019-12-20,1309.265342997117,tw_epa,nox,kg
E5400878,2019-12-21,1299.5473572797773,tw_epa,nox,kg
E5400878,2019-12-22,1334.0432768400483,tw_epa,nox,kg
E5400878,2019-12-23,1123.2077288350556,tw_epa,nox,kg
E5400878,2019-12-24,1009.0656684247392,tw_epa,nox,kg
E5400878,2019-12-25,1021.3645615692843,tw_epa,nox,kg
E5400878,2019-12-26,1063.1687591355046,tw_epa,nox,kg
E5400878,2019-12-27,1029.6174600294569,tw_epa,nox,kg
E5400878,2019-12-28,1160.4690380598558,tw_epa,nox,kg
E5400878,2019-12-29,1116.8135650972113,tw_epa,nox,kg
E5400878,2019-12-30,1046.309183773167,tw_epa,nox,kg
E5400878,2019-12-31,1049.2950740668875,tw_epa,nox,kg
E5400878,2020-01-01,1092.7637119028668,tw_epa,nox,kg
E5400878,2020-01-02,995.5965126867097,tw_epa,nox,kg
E5400878,2020-01-03,1089.1636985867656,tw_epa,nox,kg
E5400878,2020-01-04,1299.2272924721126,tw_epa,nox,kg
E5400878,2020-01-05,1217.590537271096,tw_epa,nox,kg
E5400878,2020-01-06,938.2469093867469,tw_epa,nox,kg
E5400878,2020-01-07,1238.8610958200507,tw_epa,nox,kg
E5400878,2020-01-08,1341.640524251822,tw_epa,nox,kg
E5400878,2020-01-09,1310.682184661603,tw_epa,nox,kg
E5400878,2020-01-10,1192.9792243493894,tw_epa,nox,kg
E5400878,2020-01-11,1328.2715248610364,tw_epa,nox,kg
E5400878,2020-01-12,1346.891353203337,tw_epa,nox,kg
E5400878,2020-01-13,1351.825279345275,tw_epa,nox,kg
E5400878,2020-01-14,1480.8140443343134,tw_epa,nox,kg
E5400878,2020-01-15,1438.1416173006605,tw_epa,nox,kg
E5400878,2020-01-16,1472.2883258630281,tw_epa,nox,kg
E5400878,2020-01-17,1100.0888470003183,tw_epa,nox,kg
E5400878,2020-01-18,1137.5338737239963,tw_epa,nox,kg
E5400878,2020-01-19,534.8606435714871,tw_epa,nox,kg
E5400878,2020-01-20,738.7903787397755,tw_epa,nox,kg
E5400878,2020-01-21,1308.2580182614681,tw_epa,nox,kg
E5400878,2020-01-22,1337.7328802154823,tw_epa,nox,kg
E5400878,2020-01-23,1219.2639486100402,tw_epa,nox,kg
E5400878,2020-01-24,1283.95964042899,tw_epa,nox,kg
E5400878,2020-01-25,1189.8584035648737,tw_epa,nox,kg
E5400878,2020-01-26,1137.3366851220883,tw_epa,nox,kg
E5400878,2020-01-27,1259.2974455319738,tw_epa,nox,kg
E5400878,2020-01-28,1226.3068502403416,tw_epa,nox,kg
E5400878,2020-01-29,1280.4180366255814,tw_epa,nox,kg
E5400878,2020-01-30,887.5450532878891,tw_epa,nox,kg
E5400878,2020-01-31,986.1638597880046,tw_epa,nox,kg
E5400878,2020-02-01,933.706784625225,tw_epa,nox,kg
E5400878,2020-02-02,967.0665869086982,tw_epa,nox,kg
E5400878,2020-02-03,782.3288541422398,tw_epa,nox,kg
E5400878,2020-02-04,813.0725904843237,tw_epa,nox,kg
E5400878,2020-02-05,788.441844378419,tw_epa,nox,kg
E5400878,2020-02-06,961.8984610596181,tw_epa,nox,kg
E5400878,2020-02-07,1103.3016452800505,tw_epa,nox,kg
E5400878,2020-02-08,1308.920583916455,tw_epa,nox,kg
E5400878,2020-02-09,1408.803181763947,tw_epa,nox,kg
E5400878,2020-02-10,1267.6887989855395,tw_epa,nox,kg
E5400878,2020-02-11,1302.876778870978,tw_epa,nox,kg
E5400878,2020-02-12,1254.4303556805878,tw_epa,nox,kg
E5400878,2020-02-13,1303.3171503461017,tw_epa,nox,kg
E5400878,2020-02-14,1268.1220879951752,tw_epa,nox,kg
E5400878,2020-02-15,1327.174959988727,tw_epa,nox,kg
E5400878,2020-02-16,1218.084238522668,tw_epa,nox,kg
E5400878,2020-02-17,1273.6786182230069,tw_epa,nox,kg
E5400878,2020-02-18,1297.8175747988053,tw_epa,nox,kg
E5400878,2020-02-19,1321.2025346145965,tw_epa,nox,kg
E5400878,2020-02-20,1360.0422563144116,tw_epa,nox,kg
E5400878,2020-02-21,1306.6662229279934,tw_epa,nox,kg
E5400878,2020-02-22,1304.2461281775386,tw_epa,nox,kg
E5400878,2020-02-23,1250.4830151720585,tw_epa,nox,kg
E5400878,2020-02-24,1286.9697370168265,tw_epa,nox,kg
E5400878,2020-02-25,1309.8271758416845,tw_epa,nox,kg
E5400878,2020-02-26,1181.2321990778673,tw_epa,nox,kg
E5400878,2020-02-27,143.0447319593148,tw_epa,nox,kg
E5400878,2020-02-28,434.1992342019888,tw_epa,nox,kg
E5400878,2020-02-29,1267.5070370892647,tw_epa,nox,kg
E5400878,2020-03-01,1204.1649521706643,tw_epa,nox,kg
E5400878,2020-03-02,1037.5406919366587,tw_epa,nox,kg
E5400878,2020-03-03,1136.0683574887075,tw_epa,nox,kg
E5400878,2020-03-04,1031.6407080814222,tw_epa,nox,kg
E5400878,2020-03-05,1059.7425700654535,tw_epa,nox,kg
E5400878,2020-03-06,1048.4498817382018,tw_epa,nox,kg
E5400878,2020-03-07,1030.329456913512,tw_epa,nox,kg
E5400878,2020-03-08,1029.189835319186,tw_epa,nox,kg
E5400878,2020-03-09,1033.3876595708334,tw_epa,nox,kg
E5400878,2020-03-10,1067.104291180396,tw_epa,nox,kg
E5400878,2020-03-11,1087.583372162044,tw_epa,nox,kg
E5400878,2020-03-12,1069.1232096528247,tw_epa,nox,kg
E5400878,2020-03-13,1009.9623563778842,tw_epa,nox,kg
E5400878,2020-03-14,1035.230350387258,tw_epa,nox,kg
E5400878,2020-03-15,1160.5200641660783,tw_epa,nox,kg
E5400878,2020-03-16,1247.7290866724816,tw_epa,nox,kg
E5400878,2020-03-17,1468.0533361007515,tw_epa,nox,kg
E5400878,2020-03-18,1461.5200560054573,tw_epa,nox,kg
E5400878,2020-03-19,1478.20043335845,tw_epa,nox,kg
E5400878,2020-03-20,1333.2090992671192,tw_epa,nox,kg
E5400878,2020-03-21,1349.4815904719599,tw_epa,nox,kg
E5400878,2020-03-22,1324.956148709098,tw_epa,nox,kg
E5400878,2020-03-23,1193.2784702358808,tw_epa,nox,kg
E5400878,2020-03-24,1409.8931361469436,tw_epa,nox,kg
E5400878,2020-03-25,1272.8602262479137,tw_epa,nox,kg
E5400878,2020-03-26,1376.6053604410665,tw_epa,nox,kg
E5400878,2020-03-27,1278.0815612991582,tw_epa,nox,kg
E5400878,2020-03-28,1258.3957723577214,tw_epa,nox,kg
E5400878,2020-03-29,1370.2384078048412,tw_epa,nox,kg
E5400878,2020-03-30,1329.7436830399859,tw_epa,nox,kg
E5400878,2020-03-31,1264.6470339015202,tw_epa,nox,kg
E5400878,2020-04-01,1253.3852653584213,tw_epa,nox,kg
E5400878,2020-04-02,1115.3171976149483,tw_epa,nox,kg
E5400878,2020-04-03,1041.9745284494788,tw_epa,nox,kg
E5400878,2020-04-04,968.53949063825,tw_epa,nox,kg
E5400878,2020-04-05,810.6925872175816,tw_epa,nox,kg
E5400878,2020-04-06,745.5221977359063,tw_epa,nox,kg
E5400878,2020-04-07,988.6259735816287,tw_epa,nox,kg
E5400878,2020-04-08,984.9778467680064,tw_epa,nox,kg
E5400878,2020-04-09,1079.0866909034596,tw_epa,nox,kg
E5400878,2020-04-10,1100.0248953670446,tw_epa,nox,kg
E5400878,2020-04-11,996.0352278992591,tw_epa,nox,kg
E5400878,2020-04-12,885.3017071477433,tw_epa,nox,kg
E5400878,2020-04-13,941.3470517849446,tw_epa,nox,kg
E5400878,2020-04-14,1001.3376319367011,tw_epa,nox,kg
E5400878,2020-04-15,968.8616282089033,tw_epa,nox,kg
E5400878,2020-04-16,983.6527547293371,tw_epa,nox,kg
E5400878,2020-04-17,1050.6201279721547,tw_epa,nox,kg
E5400878,2020-04-18,1001.0450602284068,tw_epa,nox,kg
E5400878,2020-04-19,964.468199413741,tw_epa,nox,kg
E5400878,2020-04-20,1057.2090783208205,tw_epa,nox,kg
E5400878,2020-04-21,1137.157016020387,tw_epa,nox,kg
E5400878,2020-04-22,933.9599687878539,tw_epa,nox,kg
E5400878,2020-04-23,980.720258366681,tw_epa,nox,kg
E5400878,2020-04-24,974.4558899822943,tw_epa,nox,kg
E5400878,2020-04-26,721.9186396718284,tw_epa,nox,kg
E5400878,2020-04-27,1003.0896373933595,tw_epa,nox,kg
E5400878,2020-04-28,1005.6876921416047,tw_epa,nox,kg
E5400878,2020-04-29,950.5284458748134,tw_epa,nox,kg
E5400878,2020-04-30,1024.9098437059067,tw_epa,nox,kg
E5400878,2020-05-01,1133.6550916015185,tw_epa,nox,kg
E5400878,2020-05-02,1055.174954330133,tw_epa,nox,kg
E5400878,2020-05-03,1280.5332262335205,tw_epa,nox,kg
E5400878,2020-05-04,1306.513316934007,tw_epa,nox,kg
E5400878,2020-05-05,1464.173931823308,tw_epa,nox,kg
E5400878,2020-05-06,1429.49025937949,tw_epa,nox,kg
E5400878,2020-05-07,1392.663978900255,tw_epa,nox,kg
E5400878,2020-05-08,1419.6292316566753,tw_epa,nox,kg
E5400878,2020-05-09,1346.4450815851549,tw_epa,nox,kg
E5400878,2020-05-10,866.1956847726507,tw_epa,nox,kg
E5400878,2020-05-11,850.3015659993177,tw_epa,nox,kg
E5400878,2020-05-12,1322.9194412114364,tw_epa,nox,kg
E5400878,2020-05-13,1288.0197683283734,tw_epa,nox,kg
E5400878,2020-05-14,1386.146599384033,tw_epa,nox,kg
E5400878,2020-05-15,1345.2737128877716,tw_epa,nox,kg
E5400878,2020-05-16,1606.5483300560468,tw_epa,nox,kg
E5400878,2020-05-17,1499.2173466075565,tw_epa,nox,kg
E5400878,2020-05-18,1621.285986178357,tw_epa,nox,kg
E5400878,2020-05-19,1375.0966887853506,tw_epa,nox,kg
E5400878,2020-05-20,1407.6886593365978,tw_epa,nox,kg
E5400878,2020-05-21,1436.1600145273687,tw_epa,nox,kg
E5400878,2020-05-22,808.4508299844342,tw_epa,nox,kg
E5400878,2020-05-23,286.1850603402097,tw_epa,nox,kg
E5400878,2020-05-24,1174.6354030946643,tw_epa,nox,kg
E5400878,2020-05-25,1180.367038830641,tw_epa,nox,kg
E5400878,2020-05-26,1070.9775325797284,tw_epa,nox,kg
E5400878,2020-05-27,1072.3389692080586,tw_epa,nox,kg
E5400878,2020-05-28,1098.4294731203263,tw_epa,nox,kg
E5400878,2020-05-29,1252.7697278513317,tw_epa,nox,kg
E5400878,2020-05-30,1353.6142020155992,tw_epa,nox,kg
E5400878,2020-05-31,1388.3275664886237,tw_epa,nox,kg
E5400878,2020-06-01,1463.081314621686,tw_epa,nox,kg
E5400878,2020-06-02,1360.4820713858812,tw_epa,nox,kg
E5400878,2020-06-03,1396.578575970661,tw_epa,nox,kg
E5400878,2020-06-04,1499.2380882130922,tw_epa,nox,kg
E5400878,2020-06-05,1518.6537222474228,tw_epa,nox,kg
E5400878,2020-06-06,1412.1964628107503,tw_epa,nox,kg
E5400878,2020-06-07,1428.197775776949,tw_epa,nox,kg
E5400878,2020-06-08,1434.3808790282842,tw_epa,nox,kg
E5400878,2020-06-09,1336.0532136807321,tw_epa,nox,kg
E5400878,2020-06-10,1273.6311931711975,tw_epa,nox,kg
E5400878,2020-06-11,1402.7471766941892,tw_epa,nox,kg
E5400878,2020-06-12,1419.0044678738989,tw_epa,nox,kg
E5400878,2020-06-13,1252.1716653008548,tw_epa,nox,kg
E5400878,2020-06-14,1067.2251780635554,tw_epa,nox,kg
E5400878,2020-06-15,1127.3146915725195,tw_epa,nox,kg
E5400878,2020-06-16,1131.4560032036036,tw_epa,nox,kg
E5400878,2020-06-17,1188.3184243734595,tw_epa,nox,kg
E5400878,2020-06-18,1475.5451671819644,tw_epa,nox,kg
E5400878,2020-06-19,1396.5705871261946,tw_epa,nox,kg
E5400878,2020-06-20,1364.5568985876976,tw_epa,nox,kg
E5400878,2020-06-21,1402.060769451723,tw_epa,nox,kg
E5400878,2020-06-22,1373.4387198295237,tw_epa,nox,kg
E5400878,2020-06-23,1501.4461231866808,tw_epa,nox,kg
E5400878,2020-06-24,1432.2300151287195,tw_epa,nox,kg
E5400878,2020-06-25,1598.1300044845186,tw_epa,nox,kg
E5400878,2020-06-26,1324.090836850994,tw_epa,nox,kg
E5400878,2020-06-27,1382.7551806414656,tw_epa,nox,kg
E5400878,2020-06-28,1459.1364581834305,tw_epa,nox,kg
E5400878,2020-06-29,1501.4281597926329,tw_epa,nox,kg
E5400878,2020-06-30,1454.4079618307806,tw_epa,nox,kg
E5400878,2020-07-01,1446.3112348273207,tw_epa,nox,kg
E5400878,2020-07-02,1334.9891648696537,tw_epa,nox,kg
E5400878,2020-07-03,1257.8322308691227,tw_epa,nox,kg
E5400878,2020-07-04,1448.4492176389067,tw_epa,nox,kg
E5400878,2020-07-05,1439.994078745602,tw_epa,nox,kg
E5400878,2020-07-06,1376.558786260097,tw_epa,nox,kg
E5400878,2020-07-07,1524.8733576623515,tw_epa,nox,kg
E5400878,2020-07-08,1598.214853851902,tw_epa,nox,kg
E5400878,2020-07-09,1683.1086453265666,tw_epa,nox,kg
E5400878,2020-07-10,1539.2864314296594,tw_epa,nox,kg
E5400878,2020-07-11,1605.1439306304137,tw_epa,nox,kg
E5400878,2020-07-12,1485.3855720696772,tw_epa,nox,kg
E5400878,2020-07-13,1580.5668247850272,tw_epa,nox,kg
E5400878,2020-07-14,1593.8234767551485,tw_epa,nox,kg
E5400878,2020-07-15,1613.4100005880562,tw_epa,nox,kg
E5400878,2020-07-16,1462.2786364223239,tw_epa,nox,kg
E5400878,2020-07-17,1048.340227192385,tw_epa,nox,kg
E5400878,2020-07-18,1465.7244320891798,tw_epa,nox,kg
E5400878,2020-07-19,1365.5563175504226,tw_epa,nox,kg
E5400878,2020-07-20,1455.6669877161994,tw_epa,nox,kg
E5400878,2020-07-21,1554.5017627296656,tw_epa,nox,kg
E5400878,2020-07-22,1578.6142812728297,tw_epa,nox,kg
E5400878,2020-07-23,1605.1102889221847,tw_epa,nox,kg
E5400878,2020-07-24,1545.5855528171157,tw_epa,nox,kg
E5400878,2020-07-25,1467.5827093228345,tw_epa,nox,kg
E5400878,2020-07-26,849.1063372045637,tw_epa,nox,kg
E5400878,2020-07-27,1275.4155139178765,tw_epa,nox,kg
E5400878,2020-07-28,1472.0740850206016,tw_epa,nox,kg
E5400878,2020-07-29,1592.9564849817314,tw_epa,nox,kg
E5400878,2020-07-30,1508.0630128582713,tw_epa,nox,kg
E5400878,2020-07-31,1289.6985392659144,tw_epa,nox,kg
E5400878,2020-08-01,1292.657576253179,tw_epa,nox,kg
E5400878,2020-08-02,1470.8970262265661,tw_epa,nox,kg
E5400878,2020-08-03,1283.2896994587377,tw_epa,nox,kg
E5400878,2020-08-04,1266.7959106927874,tw_epa,nox,kg
E5400878,2020-08-05,1262.7643048315183,tw_epa,nox,kg
E5400878,2020-08-06,1623.6217922959604,tw_epa,nox,kg
E5400878,2020-08-07,1451.287401115738,tw_epa,nox,kg
E5400878,2020-08-08,1475.0130839876695,tw_epa,nox,kg
E5400878,2020-08-09,1473.1967354784858,tw_epa,nox,kg
E5400878,2020-08-10,1447.8362751681345,tw_epa,nox,kg
E5400878,2020-08-11,1403.1415150211083,tw_epa,nox,kg
E5400878,2020-08-12,1549.1325696506663,tw_epa,nox,kg
E5400878,2020-08-13,1482.5132479847625,tw_epa,nox,kg
E5400878,2020-08-14,1480.602423674475,tw_epa,nox,kg
E5400878,2020-08-15,1418.177082245593,tw_epa,nox,kg
E5400878,2020-08-16,883.5667939725472,tw_epa,nox,kg
E5400878,2020-08-17,1251.6315087073738,tw_epa,nox,kg
E5400878,2020-08-18,1546.4039970923936,tw_epa,nox,kg
E5400878,2020-08-19,1583.6152347808531,tw_epa,nox,kg
E5400878,2020-08-20,1573.5741645684052,tw_epa,nox,kg
E5400878,2020-08-21,1570.284716524717,tw_epa,nox,kg
E5400878,2020-08-22,1116.1562428536972,tw_epa,nox,kg
E5400878,2020-08-23,1205.2826091395038,tw_epa,nox,kg
E5400878,2020-08-24,1308.8728863970373,tw_epa,nox,kg
E5400878,2020-08-25,1420.9198171416192,tw_epa,nox,kg
E5400878,2020-08-26,1538.8039944262987,tw_epa,nox,kg
E5400878,2020-08-27,1405.743440284336,tw_epa,nox,kg
E5400878,2020-08-28,1453.4731060260326,tw_epa,nox,kg
E5400878,2020-08-29,1509.3886757409546,tw_epa,nox,kg
E5400878,2020-08-30,1408.3577570496693,tw_epa,nox,kg
E5400878,2020-08-31,1459.1712806565288,tw_epa,nox,kg
E5400878,2020-09-01,1493.8453286301137,tw_epa,nox,kg
E5400878,2020-09-02,1558.5701795013654,tw_epa,nox,kg
E5400878,2020-09-03,1499.5690574253367,tw_epa,nox,kg
E5400878,2020-09-04,1459.6421685206856,tw_epa,nox,kg
E5400878,2020-09-05,1513.7052174656842,tw_epa,nox,kg
E5400878,2020-09-06,1247.752149390116,tw_epa,nox,kg
E5400878,2020-09-07,1156.748871931739,tw_epa,nox,kg
E5400878,2020-09-08,765.3851308101524,tw_epa,nox,kg
E5400878,2020-09-10,1040.578759900243,tw_epa,nox,kg
E5400878,2020-09-11,1636.5940032383753,tw_epa,nox,kg
E5400878,2020-09-12,1733.6558190591832,tw_epa,nox,kg
E5400878,2020-09-13,1620.789069263966,tw_epa,nox,kg
E5400878,2020-09-14,1639.801185901655,tw_epa,nox,kg
E5400878,2020-09-15,1698.8422973976471,tw_epa,nox,kg
E5400878,2020-09-16,1486.2343409221382,tw_epa,nox,kg
E5400878,2020-09-17,1686.4679950790805,tw_epa,nox,kg
E5400878,2020-09-18,1674.53287324799,tw_epa,nox,kg
E5400878,2020-09-19,1688.4213088973913,tw_epa,nox,kg
E5400878,2020-09-20,1453.773048230216,tw_epa,nox,kg
E5400878,2020-09-21,1582.1065993160487,tw_epa,nox,kg
E5400878,2020-09-22,1500.9261916613455,tw_epa,nox,kg
E5400878,2020-09-23,1621.9095300507192,tw_epa,nox,kg
E5400878,2020-09-24,1456.5677011951475,tw_epa,nox,kg
E5400878,2020-09-25,1095.2530925806775,tw_epa,nox,kg
E5400878,2020-09-26,1236.9279952875497,tw_epa,nox,kg
E5400878,2020-09-27,1227.2785596797985,tw_epa,nox,kg
E5400878,2020-09-28,1070.9842398181984,tw_epa,nox,kg
E5400878,2020-09-29,1397.9509396121698,tw_epa,nox,kg
E5400878,2020-09-30,1524.0678335756616,tw_epa,nox,kg
E5400878,2020-10-01,1702.2425349572845,tw_epa,nox,kg
E5400878,2020-10-02,1779.5761411225208,tw_epa,nox,kg
E5400878,2020-10-03,1745.688087683072,tw_epa,nox,kg
E5400878,2020-10-04,1695.7517860707444,tw_epa,nox,kg
E5400878,2020-10-05,1680.8433612977458,tw_epa,nox,kg
E5400878,2020-10-06,1766.214905263161,tw_epa,nox,kg
E5400878,2020-10-07,1683.7819670165795,tw_epa,nox,kg
E5400878,2020-10-08,1772.3192350878162,tw_epa,nox,kg
E5400878,2020-10-09,1793.1165276709464,tw_epa,nox,kg
E5400878,2020-10-10,1697.1384550125465,tw_epa,nox,kg
E5400878,2020-10-11,1691.410299687873,tw_epa,nox,kg
E5400878,2020-10-12,1710.0499987628048,tw_epa,nox,kg
